config_id,P_ij,B_ij,Dbar_plus_ij,revenue_share_mean,stale_block_rate_mean,n_rounds,n_success,n_status_success,system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,attacker_config_id,attack_strategy,attacker_hash_power,tie_breaking_parameter
162735,0.62,1.8857142857142857,2.0080645161290325,0.33389682539682547,0.005024325396825397,200,70,124,1628,168,7,61.0,599707,4109857,35,lead_stubborn,0.444752781116749,0.3583252290098091
163094,0.325,2.0652173913043477,2.0,0.18511345598845594,0.005465905344655344,200,46,65,1631,851,5,5.0,272177,3577978,94,lead_stubborn,0.2857700497959219,0.1163714164083326
163262,0.455,2.0689655172413794,2.0,0.2343737373737374,0.004793596681096682,200,58,91,1633,851,5,10.2,272177,3577978,62,lead_stubborn,0.3350709844137344,0.6247506884808997
163934,0.55,1.8225806451612903,2.0090909090909093,0.30699819624819613,0.00514345418470418,200,62,110,1640,851,5,125.0,272177,3577978,34,lead_stubborn,0.4113840234518945,0.152863497296565
163166,0.57,2.064935064935065,2.008771929824561,0.33702813852813857,0.005918791486291486,200,77,114,1632,851,5,7.1,272177,3577978,66,lead_stubborn,0.4409284566649496,0.3941260031346912
165634,0.535,1.9166666666666667,2.0093457943925235,0.27996861471861473,0.0050112914862914856,200,60,107,1657,713,5,42.7,970048,7440745,34,lead_stubborn,0.4113840234518945,0.152863497296565
165482,0.4,1.7407407407407407,2.0125,0.20728409090909086,0.00450432766064345,200,54,80,1655,713,5,20.9,970048,7440745,82,lead_stubborn,0.3128186843462212,0.0598593952629424
164419,0.62,1.964705882352941,2.0080645161290325,0.38894251581751577,0.005414682539682538,200,85,124,1645,764,7,20.9,907441,5095093,19,lead_stubborn,0.4954733651280948,0.0419355939468332
164779,0.525,1.9210526315789473,2.019047619047619,0.33044659507159513,0.0051087722000221995,200,76,105,1648,764,7,61.0,907441,5095093,79,lead_stubborn,0.3642632456563252,0.6890479996878222
166142,0.31,1.894736842105263,2.0,0.15025961538461535,0.004216343448218446,200,38,62,1662,126,6,7.1,1041769,851521,42,lead_stubborn,0.2544637386172081,0.3417299389831262
167019,0.74,1.75,2.0,0.4825297619047619,0.005469707792207789,200,104,148,1671,75,4,5.0,667815,6648498,19,lead_stubborn,0.4954733651280948,0.0419355939468332
166687,0.4,1.9821428571428572,2.0125,0.21365909090909088,0.004668498535777947,200,56,80,1667,126,6,42.7,1041769,851521,87,lead_stubborn,0.3108669576156866,0.5798034448113424
166722,0.295,1.6842105263157894,2.0,0.12028246753246753,0.004230777972027972,200,38,59,1668,126,6,61.0,1041769,851521,22,lead_stubborn,0.24260325729568,0.2220357375157741
16585,0.545,1.9342105263157894,2.0,0.3392566738816739,0.004716491702741701,200,76,109,166,208,7,29.9,620168,5691464,85,lead_stubborn,0.4024582743628092,0.7244830604083918
167368,0.525,1.878787878787879,2.0095238095238095,0.3030830835830836,0.005130386974136976,200,66,105,1674,75,4,14.6,667815,6648498,68,lead_stubborn,0.3706046305857265,0.4761663270697934
1675,0.335,1.7,2.014925373134328,0.17337859362859365,0.0043509683372183385,200,50,67,17,57,6,42.7,143476,3082676,75,lead_stubborn,0.2525545317138812,0.4401811270174162
167255,0.475,1.6933333333333334,2.0210526315789474,0.2838710317460318,0.005024339985994399,200,75,95,1673,75,4,10.2,667815,6648498,55,lead_stubborn,0.3277016708096898,0.5663965080474668
167496,0.675,1.8453608247422681,2.0074074074074075,0.45052579365079354,0.005714722222222221,200,97,135,1675,75,4,20.9,667815,6648498,96,lead_stubborn,0.4626922801013836,0.4528896718855326
167788,0.6,1.9466666666666668,2.0,0.34584433621933636,0.004873443362193359,200,75,120,1678,75,4,61.0,667815,6648498,88,lead_stubborn,0.4229568538429628,0.8766829270547112
167877,0.305,1.6428571428571428,2.0,0.13456175935459821,0.003719706829473453,200,42,61,1679,75,4,87.4,667815,6648498,77,lead_stubborn,0.2375482709814891,0.0892183280233827
167986,0.63,1.7826086956521738,2.015873015873016,0.4104583333333334,0.005304821428571427,200,92,126,1680,75,4,125.0,667815,6648498,86,lead_stubborn,0.4461023732799478,0.2773058726188811
167612,0.62,1.8953488372093024,2.0,0.3450423881673882,0.004796502525252527,200,86,124,1677,75,4,42.7,667815,6648498,12,lead_stubborn,0.3985108847427614,0.9637929216712549
168,0.61,1.625,2.0245901639344264,0.33720436507936513,0.007074841269841269,200,80,122,2,195,2,7.1,1117112,2763342,68,lead_stubborn,0.3706046305857265,0.4761663270697934
168051,0.265,1.8857142857142857,2.0,0.11022049689440992,0.003817102706472272,200,35,53,1681,548,5,5.0,473239,390126,51,lead_stubborn,0.2182850515748211,0.1730815279492411
168608,0.49,1.8461538461538463,2.0,0.2895476190476191,0.00499093614718615,200,65,98,1687,548,5,42.7,473239,390126,8,lead_stubborn,0.3927810904963459,0.8167673407001561
168259,0.385,1.9411764705882353,2.012987012987013,0.19852182539682542,0.004596954965324531,200,51,77,1683,548,5,10.2,473239,390126,59,lead_stubborn,0.2977847312437251,0.2895622807306851
168903,0.575,1.9444444444444444,2.0,0.34720238095238104,0.004944565295815294,200,72,115,1690,548,5,125.0,473239,390126,3,lead_stubborn,0.405342196225377,0.1209354681890304
16960,0.435,1.7894736842105263,2.0,0.23951046176046176,0.004502001976781389,200,57,87,170,208,7,125.0,620168,5691464,60,lead_stubborn,0.2892063661005389,0.2123889347471068
169410,0.58,1.6375,2.0,0.3638571428571427,0.005611668470418472,200,80,116,1695,310,3,20.9,1066981,2945118,10,lead_stubborn,0.4737946714611262,0.5224738795684104
170215,0.35,1.8095238095238095,2.0,0.1601154401154401,0.004704434593184591,200,42,70,1703,780,3,10.2,820024,5229994,15,lead_stubborn,0.28091147618982,0.9551352008768642
170466,0.625,1.788888888888889,2.008,0.39660989010989,0.005645410561660561,200,90,125,1705,780,3,20.9,820024,5229994,66,lead_stubborn,0.4409284566649496,0.3941260031346912
170676,0.395,1.6724137931034482,2.0,0.22220652958152953,0.004619388528138527,200,58,79,1707,780,3,42.7,820024,5229994,76,lead_stubborn,0.3027820674966874,0.514144872517883
171154,0.49,1.7538461538461538,2.0,0.2861666666666666,0.005216646825396821,200,65,98,1712,254,3,7.1,881963,3516523,54,lead_stubborn,0.3585232711576509,0.4092237628104323
171324,0.635,1.7125,2.0078740157480315,0.3645912698412699,0.005637797619047619,200,80,127,1714,254,3,14.6,881963,3516523,24,lead_stubborn,0.4574864654719545,0.463400582232104
170893,0.385,1.7543859649122806,2.0,0.20251946664446666,0.004406892980385625,200,57,77,1709,780,3,87.4,820024,5229994,93,lead_stubborn,0.2779592827386458,0.3345825728904498
172225,0.635,1.7674418604651163,2.0,0.40814303751803754,0.005147323232323234,200,86,127,1723,54,7,10.2,643603,3716644,25,lead_stubborn,0.454095890072901,0.6742162468199493
172024,0.65,1.7234042553191489,2.0,0.41075,0.005344702380952382,200,94,130,1721,54,7,5.0,643603,3716644,24,lead_stubborn,0.4574864654719545,0.463400582232104
172619,0.71,1.9894736842105263,2.007042253521127,0.4449545454545455,0.005280321067821069,200,95,142,1727,54,7,42.7,643603,3716644,19,lead_stubborn,0.4954733651280948,0.0419355939468332
172765,0.495,1.903225806451613,2.0,0.27216865079365077,0.004611640720390721,200,62,99,1728,54,7,61.0,643603,3716644,65,lead_stubborn,0.3439678088500045,0.0675229338756022
171894,0.31,1.8,2.0161290322580645,0.16165390603548496,0.004534640215735417,200,40,62,1719,254,3,87.4,881963,3516523,94,lead_stubborn,0.2857700497959219,0.1163714164083326
173229,0.415,1.7096774193548387,2.0,0.22308369408369405,0.006705912698412692,200,62,83,1733,69,3,10.2,78209,5252486,29,lead_stubborn,0.2901917465581629,0.3137113417077046
172931,0.33,1.6444444444444444,2.0,0.13480952380952382,0.00391993831168831,200,45,66,1730,54,7,125.0,643603,3716644,31,lead_stubborn,0.2689147210983604,0.7842712343444325
173679,0.515,1.71875,2.0194174757281553,0.26727976190476194,0.005485833333333329,200,64,103,1737,69,3,42.7,78209,5252486,79,lead_stubborn,0.3642632456563252,0.6890479996878222
173743,0.54,1.5774647887323943,2.0,0.3141691919191919,0.005764166666666665,200,71,108,1738,69,3,61.0,78209,5252486,43,lead_stubborn,0.3733963553970497,0.8234180661786772
173472,0.4,1.7777777777777777,2.0,0.23117399267399263,0.005678707819957814,200,63,80,1735,69,3,20.9,78209,5252486,72,lead_stubborn,0.3156406422303758,0.3774553900605352
174799,0.435,1.7058823529411764,2.0114942528735633,0.2475238095238095,0.0048866315628815615,200,68,87,1748,800,5,61.0,1126653,2224583,99,lead_stubborn,0.3227365905845993,0.0746241892293311
174226,0.305,1.6511627906976745,2.0,0.15755772005772006,0.004494700993450992,200,43,61,1743,800,5,10.2,1126653,2224583,26,lead_stubborn,0.2702561230694959,0.837478784452857
174937,0.61,1.925,2.0081967213114753,0.3713789682539682,0.005199563492063492,200,80,122,1750,800,5,125.0,1126653,2224583,37,lead_stubborn,0.469568977189866,0.9743873423433428
176399,0.515,1.6521739130434783,2.0,0.2561765873015873,0.004585337301587302,200,69,103,1764,231,5,14.6,1004855,6681273,99,lead_stubborn,0.3227365905845993,0.0746241892293311
176923,0.515,2.0,2.0097087378640777,0.2675073260073261,0.004462315323565323,200,57,103,1770,231,5,125.0,1004855,6681273,23,lead_stubborn,0.3494898166749496,0.4302371480503864
176451,0.285,1.564102564102564,2.017543859649123,0.13078973803973803,0.0038558906602656567,200,39,57,1765,231,5,20.9,1004855,6681273,51,lead_stubborn,0.2182850515748211,0.1730815279492411
175943,0.545,1.8888888888888888,2.0,0.29685119047619046,0.004935595238095236,200,72,109,1760,970,6,125.0,495295,4276973,43,lead_stubborn,0.3733963553970497,0.8234180661786772
177395,0.585,1.8055555555555556,2.0,0.32055753968253975,0.005233849206349204,200,72,117,1774,147,5,14.6,253111,2951164,95,lead_stubborn,0.3751229337419657,0.1974510188067169
177197,0.655,1.7608695652173914,2.0,0.4325833333333332,0.005952678571428569,200,92,131,1772,147,5,7.1,253111,2951164,97,lead_stubborn,0.4855618445578609,0.1689982716058866
177037,0.63,1.9775280898876404,2.0,0.4175714285714286,0.006394285714285713,200,89,126,1771,147,5,5.0,253111,2951164,37,lead_stubborn,0.469568977189866,0.9743873423433428
177583,0.28,1.5945945945945945,2.0,0.1053955488955489,0.003556445935600346,200,37,56,1776,147,5,29.9,253111,2951164,83,lead_stubborn,0.2028601193675408,0.7764128459904844
177914,0.595,1.9390243902439024,2.008403361344538,0.3669875124875125,0.005288904983904985,200,82,119,1780,147,5,125.0,253111,2951164,14,lead_stubborn,0.4312459512484686,0.5424263205795637
177650,0.485,1.9047619047619047,2.0,0.27343744164332395,0.004509151493930904,200,63,97,1777,147,5,42.7,253111,2951164,50,lead_stubborn,0.3349244931377773,0.5073741801149648
178076,0.465,1.8666666666666667,2.0,0.2856058802308802,0.004624466134710698,200,75,93,1781,508,7,5.0,977045,406031,76,lead_stubborn,0.3027820674966874,0.514144872517883
178141,0.5,1.873015873015873,2.01,0.26073015873015876,0.004806507936507937,200,63,100,1782,508,7,7.1,977045,406031,41,lead_stubborn,0.3883150820571905,0.5577479977483336
179186,0.79,1.5154639175257731,2.0126582278481013,0.4093035714285715,0.006364642857142849,200,97,158,1792,46,2,7.1,862152,5853360,86,lead_stubborn,0.4461023732799478,0.2773058726188811
179974,0.755,1.5714285714285714,2.0,0.4016825396825397,0.005902541486291486,200,91,151,1800,46,2,125.0,862152,5853360,74,lead_stubborn,0.4831039344913304,0.9827660363748432
178316,0.565,1.9452054794520548,2.0088495575221237,0.3228611111111111,0.004913551587301586,200,73,113,1784,508,7,14.6,977045,406031,16,lead_stubborn,0.4208942434349683,0.0948525522924531
178949,0.445,1.631578947368421,2.0,0.20833043345543337,0.004184734709734709,200,57,89,1790,508,7,125.0,977045,406031,49,lead_stubborn,0.3008118292997498,0.7565167136190543
180306,0.665,1.8043478260869565,2.007518796992481,0.4036289682539683,0.005746904761904759,200,92,133,1804,535,5,14.6,577090,6729326,6,lead_stubborn,0.4911132375299709,0.252577974178488
180572,0.48,1.5873015873015872,2.0104166666666665,0.25039819902319904,0.004480389075793487,200,63,96,1806,535,5,29.9,577090,6729326,72,lead_stubborn,0.3156406422303758,0.3774553900605352
180734,0.56,1.7882352941176471,2.0089285714285716,0.37003373015873015,0.005323699494949493,200,85,112,1808,535,5,61.0,577090,6729326,34,lead_stubborn,0.4113840234518945,0.152863497296565
181175,0.325,1.8888888888888888,2.0153846153846153,0.1613611111111111,0.004849204912734323,200,45,65,1812,736,4,7.1,514199,4710516,75,lead_stubborn,0.2525545317138812,0.4401811270174162
181709,0.295,1.7857142857142858,2.0,0.15644318181818181,0.0038270304232804215,200,42,59,1818,736,4,61.0,514199,4710516,9,lead_stubborn,0.2331676534838964,0.9471927912224244
181387,0.4,1.719298245614035,2.0,0.20693055555555556,0.004609957264957263,200,57,80,1814,736,4,14.6,514199,4710516,87,lead_stubborn,0.3108669576156866,0.5798034448113424
18200,0.595,1.6973684210526316,2.0,0.35137499999999994,0.00579672619047619,200,76,119,182,871,3,7.1,1179798,7333864,100,lead_stubborn,0.4158727914731683,0.6511808318464773
18219,0.655,1.7582417582417582,2.0076335877862594,0.4248234126984128,0.006071091269841268,200,91,131,183,871,3,10.2,1179798,7333864,19,lead_stubborn,0.4954733651280948,0.0419355939468332
183181,0.28,1.8571428571428572,2.0,0.1519503968253968,0.005053601349630762,200,42,56,1832,364,4,7.1,200318,2192063,81,lead_stubborn,0.2269416996374781,0.4804242585572029
182266,0.66,1.9411764705882353,2.0,0.4006150793650793,0.005111051587301586,200,85,132,1823,374,7,10.2,1155673,6010507,66,lead_stubborn,0.4409284566649496,0.3941260031346912
182637,0.645,1.6419753086419753,2.0,0.3749603174603175,0.005268531746031746,200,81,129,1827,374,7,42.7,1155673,6010507,37,lead_stubborn,0.469568977189866,0.9743873423433428
182436,0.525,1.7361111111111112,2.0,0.29218776106933997,0.004748489010989011,200,72,105,1825,374,7,20.9,1155673,6010507,36,lead_stubborn,0.3461077870164497,0.600169191961039
183293,0.38,1.6862745098039216,2.0,0.18806457431457427,0.0051662012987012985,200,51,76,1833,364,4,10.2,200318,2192063,93,lead_stubborn,0.2779592827386458,0.3345825728904498
183924,0.59,1.8,2.0,0.387061507936508,0.00550156746031746,200,85,118,1840,364,4,125.0,200318,2192063,24,lead_stubborn,0.4574864654719545,0.463400582232104
183874,0.705,1.8877551020408163,2.0,0.43908333333333344,0.005077797619047617,200,98,141,1839,364,4,87.4,200318,2192063,74,lead_stubborn,0.4831039344913304,0.9827660363748432
18337,0.63,1.6829268292682926,2.007936507936508,0.36500595238095235,0.005702837301587302,200,82,126,184,871,3,14.6,1179798,7333864,37,lead_stubborn,0.469568977189866,0.9743873423433428
184046,0.65,1.793103448275862,2.0076923076923077,0.3858452380952381,0.00478529761904762,200,87,130,1841,571,6,5.0,1058443,3020113,46,lead_stubborn,0.4184444837622084,0.6687474950133617
184356,0.7,1.8,2.0142857142857142,0.45700072150072146,0.005362169913419913,200,100,140,1844,571,6,14.6,1058443,3020113,56,lead_stubborn,0.4768512858671266,0.1447302436856452
184243,0.51,1.873015873015873,2.0,0.2824285714285714,0.004874960317460317,200,63,102,1843,571,6,10.2,1058443,3020113,43,lead_stubborn,0.3733963553970497,0.8234180661786772
185028,0.595,1.8131868131868132,2.008403361344538,0.4066904761904763,0.006559226190476185,200,91,119,1851,411,7,5.0,179544,6266571,28,lead_stubborn,0.4304538627565802,0.2618674911675315
185335,0.625,1.7590361445783131,2.0,0.3576726190476191,0.005313273809523805,200,83,125,1854,411,7,14.6,179544,6266571,35,lead_stubborn,0.444752781116749,0.3583252290098091
185434,0.59,1.880952380952381,2.0084745762711864,0.35266666666666674,0.005209897741147742,200,84,118,1855,411,7,20.9,179544,6266571,34,lead_stubborn,0.4113840234518945,0.152863497296565
185518,0.345,1.509433962264151,2.0,0.14868595293595294,0.004259360084360081,200,53,69,1856,411,7,29.9,179544,6266571,18,lead_stubborn,0.2312345941585266,0.3847746110331581
185791,0.485,1.6440677966101696,2.020618556701031,0.2658460656990069,0.0050119818988201325,200,59,97,1858,411,7,61.0,179544,6266571,91,lead_stubborn,0.3969614753991711,0.3291381696463736
185883,0.225,1.6388888888888888,2.0,0.11331793206793206,0.003863812645687645,200,36,45,1859,411,7,87.4,179544,6266571,83,lead_stubborn,0.2028601193675408,0.7764128459904844
185924,0.585,1.876543209876543,2.0085470085470085,0.36308470695970696,0.0055126785714285685,200,81,117,1860,411,7,125.0,179544,6266571,24,lead_stubborn,0.4574864654719545,0.463400582232104
187688,0.58,1.7532467532467533,2.0,0.33995238095238095,0.005471309523809523,200,77,116,1877,174,3,42.7,434845,4955019,88,lead_stubborn,0.4229568538429628,0.8766829270547112
188389,0.345,1.4893617021276595,2.0144927536231885,0.15904797979797977,0.0053594430569430555,200,47,69,1884,517,2,14.6,532901,1432144,89,lead_stubborn,0.2129379249701362,0.6944582199785999
188551,0.43,1.423728813559322,2.011627906976744,0.20161129148629148,0.005395629370629369,200,59,86,1886,517,2,29.9,532901,1432144,51,lead_stubborn,0.2182850515748211,0.1730815279492411
18616,0.53,1.835820895522388,2.0,0.31275,0.005142205988455989,200,67,106,187,871,3,42.7,1179798,7333864,16,lead_stubborn,0.4208942434349683,0.0948525522924531
18756,0.65,1.6506024096385543,2.0,0.37733928571428565,0.005564662698412694,200,83,130,188,871,3,61.0,1179798,7333864,56,lead_stubborn,0.4768512858671266,0.1447302436856452
188656,0.78,1.627659574468085,2.0064102564102564,0.41484722222222226,0.006391249999999998,200,94,156,1887,517,2,42.7,532901,1432144,56,lead_stubborn,0.4768512858671266,0.1447302436856452
188991,0.65,1.644736842105263,2.0,0.33528174603174604,0.005433174603174598,200,76,130,1890,517,2,125.0,532901,1432144,91,lead_stubborn,0.3969614753991711,0.3291381696463736
190005,0.79,1.4845360824742269,2.0126582278481013,0.4275535714285715,0.006285476190476188,200,97,158,1901,187,2,5.0,843589,1052878,5,lead_stubborn,0.4995762557070848,0.3625281920046287
190243,0.595,1.75,2.0,0.2973690476190477,0.00536293831168831,200,72,119,1903,187,2,10.2,843589,1052878,43,lead_stubborn,0.3733963553970497,0.8234180661786772
190390,0.57,1.5352112676056338,2.008771929824561,0.2675047868797869,0.004899985292485291,200,71,114,1904,187,2,14.6,843589,1052878,90,lead_stubborn,0.3196298037016608,0.990883980492858
190579,0.565,1.7083333333333333,2.0,0.2992301587301588,0.005234405316905316,200,72,113,1906,187,2,29.9,843589,1052878,79,lead_stubborn,0.3642632456563252,0.6890479996878222
190788,0.725,1.5657894736842106,2.0,0.3550892857142856,0.005468273809523809,200,76,145,1908,187,2,61.0,843589,1052878,88,lead_stubborn,0.4229568538429628,0.8766829270547112
190822,0.495,1.390625,2.0,0.19125279295867528,0.004001044274353095,200,64,99,1909,187,2,87.4,843589,1052878,22,lead_stubborn,0.24260325729568,0.2220357375157741
190978,0.65,1.5774647887323943,2.0,0.3388313492063492,0.005224305555555553,200,71,130,1910,187,2,125.0,843589,1052878,78,lead_stubborn,0.3815618301396259,0.7050527606912402
191087,0.47,1.646153846153846,2.0319148936170213,0.250128663003663,0.007628820207570202,200,65,94,1911,732,3,5.0,173782,4804568,87,lead_stubborn,0.3108669576156866,0.5798034448113424
189221,0.265,1.6666666666666667,2.0,0.11922954822954822,0.004528354284604285,200,36,53,1893,996,8,10.2,366934,5387618,21,lead_stubborn,0.2397567210258474,0.5887702959721403
191347,0.55,1.838235294117647,2.0,0.3194206349206349,0.006215079365079361,200,68,110,1914,732,3,14.6,173782,4804568,47,lead_stubborn,0.4071129309119736,0.103198652756049
189987,0.35,1.7608695652173914,2.0142857142857142,0.17742947330447328,0.004622036990786991,200,46,70,1900,996,8,125.0,366934,5387618,87,lead_stubborn,0.3108669576156866,0.5798034448113424
19249,0.37,1.7678571428571428,2.0,0.21498809523809523,0.005859289321789323,200,56,74,193,136,4,10.2,153589,5645635,49,lead_stubborn,0.3008118292997498,0.7565167136190543
193011,0.44,1.9558823529411764,2.0,0.28329166666666666,0.005710178571428565,200,68,88,1931,178,4,5.0,488054,4844989,11,lead_stubborn,0.3777435584279705,0.3053722478730439
19304,0.27,1.8108108108108107,2.0,0.12181655844155846,0.004946623931623931,200,37,54,194,136,4,14.6,153589,5645635,4,lead_stubborn,0.2627648343443758,0.7190241322679278
193591,0.56,2.0128205128205128,2.0,0.31951297313797317,0.004975392524142525,200,78,112,1936,178,4,29.9,488054,4844989,91,lead_stubborn,0.3969614753991711,0.3291381696463736
193424,0.66,1.7765957446808511,2.007575757575758,0.40843722943722943,0.005167326839826838,200,94,132,1935,178,4,20.9,488054,4844989,24,lead_stubborn,0.4574864654719545,0.463400582232104
191752,0.58,1.7297297297297298,2.0086206896551726,0.32277380952380946,0.005214047619047618,200,74,116,1918,732,3,61.0,173782,4804568,52,lead_stubborn,0.3898718220747056,0.4295434601453535
193934,0.525,1.8630136986301369,2.0,0.31598809523809523,0.005202277444777446,200,73,105,1940,178,4,125.0,488054,4844989,34,lead_stubborn,0.4113840234518945,0.152863497296565
193700,0.525,2.0933333333333333,2.0285714285714285,0.34254563492063494,0.005110238095238093,200,75,105,1937,178,4,42.7,488054,4844989,100,lead_stubborn,0.4158727914731683,0.6511808318464773
191590,0.4,1.625,2.0125,0.19548795159089274,0.004779039502164502,200,56,80,1916,732,3,29.9,173782,4804568,90,lead_stubborn,0.3196298037016608,0.990883980492858
19449,0.35,1.8043478260869565,2.0,0.16660137085137083,0.0049931727994228,200,46,70,195,136,4,20.9,153589,5645635,49,lead_stubborn,0.3008118292997498,0.7565167136190543
194112,0.49,1.9,2.0,0.3033495670995671,0.005221827200577201,200,70,98,1942,491,6,7.1,927779,6224225,12,lead_stubborn,0.3985108847427614,0.9637929216712549
194368,0.525,1.6712328767123288,2.0,0.3083455988455988,0.00508135101010101,200,73,105,1944,491,6,14.6,927779,6224225,68,lead_stubborn,0.3706046305857265,0.4761663270697934
194673,0.365,1.608695652173913,2.0,0.1794028887778887,0.0044299103674103665,200,46,73,1947,491,6,42.7,927779,6224225,73,lead_stubborn,0.2631399047202775,0.494072025933513
195419,0.675,1.9157894736842105,2.0074074074074075,0.4480833333333334,0.005402896825396821,200,95,135,1955,580,6,20.9,167827,3249308,19,lead_stubborn,0.4954733651280948,0.0419355939468332
196448,0.315,1.5128205128205128,2.0,0.11166514041514042,0.0038374156399156394,200,39,63,1965,88,4,20.9,465040,1419318,48,lead_stubborn,0.2114807290736435,0.0244607249130057
196549,0.41,1.7049180327868851,2.0,0.22848051948051953,0.004564762459762457,200,61,82,1966,88,4,29.9,465040,1419318,49,lead_stubborn,0.3008118292997498,0.7565167136190543
196679,0.545,1.9661016949152543,2.0,0.2635535714285715,0.004445635475635474,200,59,109,1967,88,4,42.7,465040,1419318,79,lead_stubborn,0.3642632456563252,0.6890479996878222
196899,0.465,1.8333333333333333,2.021505376344086,0.24852489177489176,0.004645799062049064,200,60,93,1969,88,4,87.4,465040,1419318,99,lead_stubborn,0.3227365905845993,0.0746241892293311
195654,0.48,1.8153846153846154,2.0104166666666665,0.28380194805194814,0.0047609763847263845,200,65,96,1957,580,6,42.7,167827,3249308,54,lead_stubborn,0.3585232711576509,0.4092237628104323
195540,0.315,1.7045454545454546,2.0,0.1618529885147532,0.004885782265120501,200,44,63,1956,580,6,29.9,167827,3249308,40,lead_stubborn,0.2501126952506121,0.6454895199876196
195803,0.59,2.0259740259740258,2.0,0.33138156981906974,0.004651490266269676,200,77,118,1959,580,6,87.4,167827,3249308,3,lead_stubborn,0.405342196225377,0.1209354681890304
197028,0.555,1.8235294117647058,2.0,0.31161904761904763,0.005239844877344873,200,68,111,1971,482,5,5.0,336668,3768166,28,lead_stubborn,0.4304538627565802,0.2618674911675315
197350,0.445,1.8545454545454545,2.0112359550561796,0.2311473665223665,0.004620430716943874,200,55,89,1974,482,5,14.6,336668,3768166,50,lead_stubborn,0.3349244931377773,0.5073741801149648
197150,0.41,2.017543859649123,2.0121951219512195,0.21957761682761684,0.00524817821067821,200,57,82,1972,482,5,7.1,336668,3768166,50,lead_stubborn,0.3349244931377773,0.5073741801149648
197236,0.435,1.8548387096774193,2.0,0.2553374125874126,0.0050478144078144075,200,62,87,1973,482,5,10.2,336668,3768166,36,lead_stubborn,0.3461077870164497,0.600169191961039
19811,0.5,1.676923076923077,2.0,0.2740079365079366,0.004944553571428573,200,65,100,199,136,4,87.4,153589,5645635,11,lead_stubborn,0.3777435584279705,0.3053722478730439
197466,0.545,1.8630136986301369,2.0091743119266057,0.33993055555555557,0.005055099206349207,200,73,109,1975,482,5,20.9,336668,3768166,66,lead_stubborn,0.4409284566649496,0.3941260031346912
197598,0.29,1.725,2.0,0.13080826118326117,0.003679410054814463,200,40,58,1976,482,5,29.9,336668,3768166,98,lead_stubborn,0.21729239263723,0.8840829656528192
198442,0.7,5.29126213592233,2.2071428571428573,0.31195590525680567,0.009358141475685911,200,103,140,1985,682,2,20.9,148856,5776151,42,lead_stubborn,0.2544637386172081,0.3417299389831262
198217,0.695,14.183823529411764,2.158273381294964,0.48857624867954264,0.007505673206519086,200,136,139,1983,682,2,10.2,148856,5776151,17,lead_stubborn,0.4372556438030128,0.9067257327686692
198636,0.67,2.561224489795918,2.08955223880597,0.3722822455322457,0.008072613636363636,200,98,134,1987,682,2,42.7,148856,5776151,36,lead_stubborn,0.3461077870164497,0.600169191961039
19947,0.61,1.6710526315789473,2.0,0.3490357142857144,0.005362281746031746,200,76,122,200,136,4,125.0,153589,5645635,47,lead_stubborn,0.4071129309119736,0.103198652756049
198759,0.58,2.2839506172839505,2.0948275862068964,0.2915564296814296,0.008704801587301586,200,81,116,1988,682,2,61.0,148856,5776151,59,lead_stubborn,0.2977847312437251,0.2895622807306851
199277,0.34,1.5909090909090908,2.014705882352941,0.1346551226551226,0.004043770396270396,200,44,68,1993,358,3,10.2,1040225,5729202,77,lead_stubborn,0.2375482709814891,0.0892183280233827
198888,0.76,1.9615384615384615,2.0789473684210527,0.43588293650793647,0.008983511904761895,200,104,152,1989,682,2,87.4,148856,5776151,88,lead_stubborn,0.4229568538429628,0.8766829270547112
199747,0.555,1.608695652173913,2.0,0.31322851658145767,0.005310917366946777,200,69,111,1998,358,3,61.0,1040225,5729202,47,lead_stubborn,0.4071129309119736,0.103198652756049
199483,0.29,1.5897435897435896,2.0,0.11966323953823953,0.0036053410886499127,200,39,58,1995,358,3,20.9,1040225,5729202,83,lead_stubborn,0.2028601193675408,0.7764128459904844
199694,0.345,1.9803921568627452,2.0,0.17208928571428572,0.0042182049200799165,200,51,69,1997,358,3,42.7,1040225,5729202,94,lead_stubborn,0.2857700497959219,0.1163714164083326
200059,0.425,1.7333333333333334,2.011764705882353,0.21658928571428568,0.006445119047619039,200,60,85,2001,697,7,5.0,203528,6190154,59,lead_stubborn,0.2977847312437251,0.2895622807306851
200579,0.515,2.0294117647058822,2.0,0.28733766233766234,0.004912898629148628,200,68,103,2006,697,7,29.9,203528,6190154,79,lead_stubborn,0.3642632456563252,0.6890479996878222
200169,0.26,2.0,2.0,0.13871626984126986,0.004417774562394125,200,44,52,2002,697,7,7.1,203528,6190154,69,lead_stubborn,0.2070972729458678,0.2979198700199214
201075,0.305,1.744186046511628,2.0,0.1610942760942761,0.004129527134085955,200,43,61,2011,418,6,5.0,1182806,753016,75,lead_stubborn,0.2525545317138812,0.4401811270174162
2007,0.655,1.8953488372093024,2.0076335877862594,0.3906611721611722,0.005442707431457429,200,86,131,21,953,6,5.0,1197932,5801972,7,lead_stubborn,0.4657787213448116,0.0151426399118454
201536,0.515,1.7936507936507937,2.0,0.2676442099567099,0.004327430526989351,200,63,103,2016,418,6,29.9,1182806,753016,36,lead_stubborn,0.3461077870164497,0.600169191961039
