system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
696,463,4,29.9,1083875,360924,1,0.54,,,2.191780821917808,0.8,2.0,,,1.08
698,463,4,61.0,1083875,360924,1,0.565,,,2.111111111111111,0.665,2.0,,,1.13
699,463,4,87.4,1083875,360924,1,0.5,,,2.017857142857143,0.565,2.01,,,1.005
701,975,5,5.0,589887,4392660,1,0.37,,,1.7592592592592593,0.475,2.0135135135135136,,,0.745
702,975,5,7.1,589887,4392660,1,0.485,,,1.9615384615384615,0.51,2.0,,,0.97
704,975,5,14.6,589887,4392660,1,0.605,,,1.844155844155844,0.71,2.0,,,1.21
705,975,5,20.9,589887,4392660,1,0.485,,,1.791044776119403,0.6,2.0,,,0.97
706,975,5,29.9,589887,4392660,1,0.45,,,1.7777777777777777,0.48,2.011111111111111,,,0.905
707,975,5,42.7,589887,4392660,1,0.44,,,1.78,0.445,2.0,,,0.88
712,353,7,7.1,447493,1716934,1,0.715,,,1.9655172413793103,0.855,2.0,,,1.43
714,353,7,14.6,447493,1716934,1,0.33,,,1.675,0.335,2.0,,,0.66
716,353,7,29.9,447493,1716934,1,0.535,,,1.9104477611940298,0.64,2.0,,,1.07
717,353,7,42.7,447493,1716934,1,0.72,,,1.6904761904761905,0.71,2.0,,,1.44
718,353,7,61.0,447493,1716934,1,0.405,,,1.8333333333333333,0.495,2.0,,,0.81
723,250,8,10.2,911140,5410068,1,0.54,,,2.0161290322580645,0.625,2.0,,,1.08
733,898,7,10.2,760639,4056088,1,0.38,,,1.9622641509433962,0.52,2.013157894736842,,,0.765
734,898,7,14.6,760639,4056088,1,0.285,,,1.8571428571428572,0.325,2.0,,,0.57
737,898,7,42.7,760639,4056088,1,0.33,,,1.7777777777777777,0.32,2.0,,,0.66
739,898,7,87.4,760639,4056088,1,0.4,,,1.7083333333333333,0.41,2.0,,,0.8
745,351,4,20.9,935689,642421,1,0.305,,,1.736842105263158,0.33,2.0,,,0.61
746,351,4,29.9,935689,642421,1,0.49,,,1.7966101694915255,0.53,2.0,,,0.98
747,351,4,42.7,935689,642421,1,0.39,,,1.803921568627451,0.46,2.0128205128205128,,,0.785
748,351,4,61.0,935689,642421,1,0.435,,,1.8863636363636365,0.415,2.0,,,0.87
749,351,4,87.4,935689,642421,1,0.655,,,1.869047619047619,0.785,2.0076335877862594,,,1.315
752,755,6,7.1,815771,5006363,1,0.63,,,1.8450704225352113,0.655,2.007936507936508,,,1.265
755,755,6,20.9,815771,5006363,1,0.38,,,1.8333333333333333,0.44,2.0,,,0.76
757,755,6,42.7,815771,5006363,1,0.285,,,1.9393939393939394,0.32,2.017543859649123,,,0.575
759,755,6,87.4,815771,5006363,1,0.34,,,1.8108108108108107,0.335,2.0,,,0.68
761,381,6,5.0,612977,1098150,1,0.435,,,2.0,0.58,2.0114942528735633,,,0.875
762,381,6,7.1,612977,1098150,1,0.625,,,1.8625,0.745,2.008,,,1.255
771,285,7,5.0,479437,1362798,1,0.37,,,1.9534883720930232,0.42,2.0,,,0.74
773,285,7,10.2,479437,1362798,1,0.545,,,1.893939393939394,0.625,2.0,,,1.09
775,285,7,20.9,479437,1362798,1,0.58,,,2.0307692307692307,0.66,2.0,,,1.16
777,285,7,42.7,479437,1362798,1,0.57,,,2.15625,0.69,2.0,,,1.14
779,285,7,87.4,479437,1362798,1,0.535,,,1.9482758620689655,0.565,2.0,,,1.07
780,285,7,125.0,479437,1362798,1,0.55,,,2.0,0.64,2.0,,,1.1
787,594,4,42.7,240540,7147011,1,0.495,,,1.8771929824561404,0.535,2.0,,,0.99
791,528,8,5.0,748694,1322580,1,0.52,,,1.9482758620689655,0.565,2.0,,,1.04
792,528,8,7.1,748694,1322580,1,0.485,,,1.9166666666666667,0.575,2.0,,,0.97
793,528,8,10.2,748694,1322580,1,0.65,,,1.9113924050632911,0.755,2.0,,,1.3
794,528,8,14.6,748694,1322580,1,0.535,,,1.6610169491525424,0.49,2.0,,,1.07
795,528,8,20.9,748694,1322580,1,0.4,,,1.8541666666666667,0.445,2.0,,,0.8
797,528,8,42.7,748694,1322580,1,0.595,,,1.9393939393939394,0.64,2.0,,,1.19
798,528,8,61.0,748694,1322580,1,0.52,,,2.2203389830508473,0.655,2.0,,,1.04
