system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
1580,920,3,125.0,571111,1262197,5,0.48200000000000004,,,1.8210526315789475,0.519,2.0,,,0.964
1581,875,3,5.0,284969,1642034,5,0.534,,,1.9058823529411764,0.648,2.0037453183520597,,,1.07
1582,875,3,7.1,284969,1642034,3,0.6066666666666666,,,1.9267241379310345,0.745,2.0027472527472527,,,1.215
1583,875,3,10.2,284969,1642034,3,0.545,,,1.9027027027027028,0.5866666666666667,2.003058103975535,,,1.0916666666666666
1584,875,3,14.6,284969,1642034,3,0.2966666666666667,,,1.6756756756756757,0.31,2.00561797752809,,,0.595
1585,875,3,20.9,284969,1642034,3,0.39666666666666667,,,1.8435374149659864,0.45166666666666666,2.004201680672269,,,0.795
1586,875,3,29.9,284969,1642034,4,0.48750000000000004,,,1.7903930131004366,0.5125,2.005128205128205,,,0.9775
1587,875,3,42.7,284969,1642034,6,0.4466666666666666,0.355,0.5250416666666667,1.8388059701492536,0.5133333333333333,2.003731343283582,2.0,2.0085409680824644,0.895
1588,875,3,61.0,284969,1642034,3,0.48666666666666664,,,1.84375,0.59,2.0,,,0.9733333333333334
1589,875,3,87.4,284969,1642034,6,0.3933333333333333,,,1.8876811594202898,0.43416666666666665,2.0,,,0.7866666666666666
1590,875,3,125.0,284969,1642034,4,0.42,,,1.8774509803921569,0.47875,2.0,,,0.84
1591,624,3,5.0,680674,7660642,5,0.441,,,1.777027027027027,0.526,2.002267573696145,,,0.883
1592,624,3,7.1,680674,7660642,4,0.49624999999999997,,,1.8115384615384615,0.58875,2.0025188916876573,,,0.99375
1593,624,3,10.2,680674,7660642,6,0.44166666666666665,0.32338125,0.555,1.9303797468354431,0.5083333333333333,2.0018867924528303,2.0,2.004542042042042,0.8841666666666667
1595,624,3,20.9,680674,7660642,5,0.5079999999999999,,,1.8530351437699681,0.58,2.001968503937008,,,1.017
1596,624,3,29.9,680674,7660642,4,0.42374999999999996,,,1.9067357512953367,0.46,2.0,,,0.8475
1597,624,3,42.7,680674,7660642,2,0.585,,,1.9393939393939394,0.64,2.0042735042735043,,,1.1725
