strategy,row_index,config_id,validator_count,node_degree,bandwidth,attacker_hash_power,note
selfish,236597,236598,861,5,29.9,0.21729239263723,vcD9/deg5/bw29.9/hpQ1
selfish,156827,156828,462,8,87.4,0.4304538627565802,vcD5/deg8/bw87.4/hpQ4
selfish,122932,122933,956,3,125.0,0.2594311744995365,vcD10/deg3/bw125.0/hpQ1
selfish,188333,188334,517,2,14.6,0.4113840234518945,vcD6/deg2/bw14.6/hpQ4
selfish,33505,33506,223,6,29.9,0.4911132375299709,vcD3/deg6/bw29.9/hpQ5
selfish,219246,219247,496,3,10.2,0.4071129309119736,vcD5/deg3/bw10.2/hpQ4
selfish,149236,149237,408,6,10.2,0.469568977189866,vcD4/deg6/bw10.2/hpQ5
selfish,150017,150018,372,4,5.0,0.2312345941585266,vcD4/deg4/bw5.0/hpQ1
selfish,246172,246173,281,4,7.1,0.2631399047202775,vcD3/deg4/bw7.1/hpQ2
selfish,46508,46509,677,6,29.9,0.2331676534838964,vcD7/deg6/bw29.9/hpQ1
selfish,248259,248260,306,6,10.2,0.2892063661005389,vcD3/deg6/bw10.2/hpQ2
selfish,198011,198012,682,2,5.0,0.3985108847427614,vcD7/deg2/bw5.0/hpQ4
selfish,248649,248650,306,6,42.7,0.3349244931377773,vcD3/deg6/bw42.7/hpQ3
selfish,19788,19789,136,4,61.0,0.2129379249701362,vcD2/deg4/bw61.0/hpQ1
selfish,60294,60295,879,5,10.2,0.3751229337419657,vcD9/deg5/bw10.2/hpQ3
selfish,123948,123949,759,4,125.0,0.3008118292997498,vcD8/deg4/bw125.0/hpQ2
selfish,108125,108126,776,4,7.1,0.2702561230694959,vcD8/deg4/bw7.1/hpQ2
selfish,39512,39513,219,5,29.9,0.2238256630629619,vcD3/deg5/bw29.9/hpQ1
selfish,194715,194716,491,6,61.0,0.4208942434349683,vcD5/deg6/bw61.0/hpQ4
selfish,173031,173032,69,3,5.0,0.4495856593533723,vcD1/deg3/bw5.0/hpQ5
selfish,70642,70643,975,5,42.7,0.3733963553970497,vcD10/deg5/bw42.7/hpQ3
selfish,224749,224750,62,2,61.0,0.3349244931377773,vcD1/deg2/bw61.0/hpQ3
selfish,83734,83735,782,2,61.0,0.444752781116749,vcD8/deg2/bw61.0/hpQ5
selfish,135433,135434,242,7,20.9,0.4113840234518945,vcD3/deg7/bw20.9/hpQ4
selfish,224009,224010,62,2,5.0,0.4737946714611262,vcD1/deg2/bw5.0/hpQ5
selfish,64519,64520,587,3,29.9,0.2461140406262255,vcD6/deg3/bw29.9/hpQ1
selfish,220217,220218,785,3,10.2,0.2312345941585266,vcD8/deg3/bw10.2/hpQ1
selfish,224244,224245,62,2,10.2,0.2747520561924723,vcD1/deg2/bw10.2/hpQ2
selfish,34135,34136,816,3,7.1,0.3461077870164497,vcD9/deg3/bw7.1/hpQ3
selfish,129480,129481,73,8,20.9,0.2269416996374781,vcD1/deg8/bw20.9/hpQ1
selfish,179577,179578,46,2,29.9,0.3815618301396259,vcD1/deg2/bw29.9/hpQ4
selfish,128038,128039,32,6,5.0,0.4790241755215713,vcD1/deg6/bw5.0/hpQ5
selfish,145278,145279,315,7,10.2,0.3642632456563252,vcD4/deg7/bw10.2/hpQ3
selfish,68278,68279,399,7,10.2,0.3642632456563252,vcD4/deg7/bw10.2/hpQ3
selfish,156881,156882,462,8,87.4,0.3128186843462212,vcD5/deg8/bw87.4/hpQ2
selfish,202419,202420,833,2,20.9,0.2461140406262255,vcD9/deg2/bw20.9/hpQ1
selfish,203668,203669,601,6,42.7,0.2070972729458678,vcD6/deg6/bw42.7/hpQ1
selfish,12832,12833,621,7,87.4,0.2594311744995365,vcD7/deg7/bw87.4/hpQ1
selfish,48081,48082,41,7,5.0,0.3128186843462212,vcD1/deg7/bw5.0/hpQ2
selfish,79955,79956,528,8,125.0,0.4768512858671266,vcD6/deg8/bw125.0/hpQ5
selfish,175906,175907,970,6,125.0,0.4657787213448116,vcD10/deg6/bw125.0/hpQ5
selfish,191866,191867,732,3,87.4,0.3604525200861999,vcD8/deg3/bw87.4/hpQ3
selfish,34847,34848,816,3,87.4,0.2114807290736435,vcD9/deg3/bw87.4/hpQ1
selfish,56454,56455,323,8,20.9,0.3277016708096898,vcD4/deg8/bw20.9/hpQ3
selfish,53288,53289,245,5,10.2,0.2129379249701362,vcD3/deg5/bw10.2/hpQ1
selfish,93361,93362,153,8,14.6,0.3350709844137344,vcD2/deg8/bw14.6/hpQ3
selfish,174441,174442,800,5,20.9,0.2544637386172081,vcD8/deg5/bw20.9/hpQ1
selfish,103743,103744,429,4,61.0,0.3297294244236074,vcD5/deg4/bw61.0/hpQ3
selfish,91931,91932,662,4,125.0,0.4495856593533723,vcD7/deg4/bw125.0/hpQ5
selfish,150739,150740,372,4,61.0,0.2501126952506121,vcD4/deg4/bw61.0/hpQ1
selfish,180957,180958,535,5,125.0,0.3409275648695138,vcD6/deg5/bw125.0/hpQ3
selfish,2214,2215,953,6,10.2,0.28091147618982,vcD10/deg6/bw10.2/hpQ2
selfish,221513,221514,310,5,29.9,0.4312459512484686,vcD3/deg5/bw29.9/hpQ4
selfish,47281,47282,277,5,10.2,0.3128186843462212,vcD3/deg5/bw10.2/hpQ2
selfish,34250,34251,816,3,10.2,0.2182850515748211,vcD9/deg3/bw10.2/hpQ1
selfish,113137,113138,236,3,7.1,0.3509947337216052,vcD3/deg3/bw7.1/hpQ3
selfish,40436,40437,50,3,20.9,0.469568977189866,vcD1/deg3/bw20.9/hpQ5
selfish,243030,243031,485,6,5.0,0.2689147210983604,vcD5/deg6/bw5.0/hpQ2
selfish,136005,136006,344,2,5.0,0.4911132375299709,vcD4/deg2/bw5.0/hpQ5
selfish,137889,137890,158,5,87.4,0.3196298037016608,vcD2/deg5/bw87.4/hpQ2
selfish,121251,121252,338,3,10.2,0.3898718220747056,vcD4/deg3/bw10.2/hpQ4
selfish,161310,161311,915,3,14.6,0.3777435584279705,vcD10/deg3/bw14.6/hpQ3
selfish,154437,154438,611,3,20.9,0.3509947337216052,vcD7/deg3/bw20.9/hpQ3
selfish,225843,225844,965,5,87.4,0.3297294244236074,vcD10/deg5/bw87.4/hpQ3
selfish,26824,26825,469,5,87.4,0.454095890072901,vcD5/deg5/bw87.4/hpQ5
selfish,10179,10180,104,4,7.1,0.2816906079992455,vcD1/deg4/bw7.1/hpQ2
selfish,167779,167780,75,4,61.0,0.2816906079992455,vcD1/deg4/bw61.0/hpQ2
selfish,50738,50739,636,4,61.0,0.4790241755215713,vcD7/deg4/bw61.0/hpQ5
selfish,215448,215449,332,6,20.9,0.3008118292997498,vcD4/deg6/bw20.9/hpQ2
selfish,243899,243900,485,6,87.4,0.4158727914731683,vcD5/deg6/bw87.4/hpQ4
selfish,202246,202247,833,2,10.2,0.4071129309119736,vcD9/deg2/bw10.2/hpQ4
selfish,190910,190911,187,2,125.0,0.3777435584279705,vcD2/deg2/bw125.0/hpQ3
selfish,171071,171072,254,3,5.0,0.3156406422303758,vcD3/deg3/bw5.0/hpQ2
selfish,182091,182092,374,7,5.0,0.3544902343139808,vcD4/deg7/bw5.0/hpQ3
selfish,199270,199271,358,3,10.2,0.3239323376009491,vcD4/deg3/bw10.2/hpQ3
selfish,233692,233693,379,5,42.7,0.2779592827386458,vcD4/deg5/bw42.7/hpQ2
selfish,199247,199248,358,3,10.2,0.2114807290736435,vcD4/deg3/bw10.2/hpQ1
selfish,40026,40027,50,3,5.0,0.4590052735626949,vcD1/deg3/bw5.0/hpQ5
selfish,4829,4830,599,8,87.4,0.2039812783100412,vcD6/deg8/bw87.4/hpQ1
selfish,65887,65888,488,5,87.4,0.4229568538429628,vcD5/deg5/bw87.4/hpQ4
selfish,67514,67515,655,4,29.9,0.28091147618982,vcD7/deg4/bw29.9/hpQ2
selfish,156971,156972,462,8,125.0,0.3156406422303758,vcD5/deg8/bw125.0/hpQ2
selfish,231765,231766,101,4,61.0,0.4409284566649496,vcD1/deg4/bw61.0/hpQ5
selfish,62398,62399,742,4,14.6,0.3227365905845993,vcD8/deg4/bw14.6/hpQ3
selfish,32863,32864,726,7,87.4,0.4895135847322587,vcD8/deg7/bw87.4/hpQ5
selfish,38839,38840,63,2,87.4,0.2501126952506121,vcD1/deg2/bw87.4/hpQ1
selfish,152459,152460,909,5,20.9,0.2892063661005389,vcD10/deg5/bw20.9/hpQ2
selfish,199185,199186,358,3,7.1,0.4461023732799478,vcD4/deg3/bw7.1/hpQ5
selfish,14895,14896,618,4,87.4,0.4626922801013836,vcD7/deg4/bw87.4/hpQ5
selfish,79899,79900,528,8,87.4,0.4158727914731683,vcD6/deg8/bw87.4/hpQ4
selfish,82269,82270,994,4,10.2,0.4344347691369841,vcD10/deg4/bw10.2/hpQ4
selfish,32103,32104,726,7,7.1,0.2627648343443758,vcD8/deg7/bw7.1/hpQ2
selfish,45205,45206,892,5,10.2,0.4911132375299709,vcD9/deg5/bw10.2/hpQ5
selfish,95126,95127,155,7,7.1,0.4590052735626949,vcD2/deg7/bw7.1/hpQ5
selfish,114880,114881,693,6,87.4,0.2269416996374781,vcD7/deg6/bw87.4/hpQ1
selfish,114757,114758,693,6,61.0,0.3409275648695138,vcD7/deg6/bw61.0/hpQ3
selfish,86030,86031,120,3,5.0,0.2689147210983604,vcD2/deg3/bw5.0/hpQ2
selfish,126112,126113,671,6,7.1,0.2238256630629619,vcD7/deg6/bw7.1/hpQ1
selfish,173318,173319,69,3,14.6,0.4954733651280948,vcD1/deg3/bw14.6/hpQ5
selfish,142973,142974,883,5,125.0,0.4831039344913304,vcD9/deg5/bw125.0/hpQ5
selfish,118890,118891,928,4,87.4,0.3969614753991711,vcD10/deg4/bw87.4/hpQ4
selfish,100567,100568,720,4,29.9,0.3706046305857265,vcD8/deg4/bw29.9/hpQ3
selfish,151116,151117,346,7,7.1,0.4372556438030128,vcD4/deg7/bw7.1/hpQ4
selfish,239704,239705,96,4,61.0,0.4995762557070848,vcD1/deg4/bw61.0/hpQ5
selfish,28837,28838,939,2,87.4,0.3509947337216052,vcD10/deg2/bw87.4/hpQ3
selfish,194211,194212,491,6,10.2,0.3985108847427614,vcD5/deg6/bw10.2/hpQ4
selfish,179316,179317,46,2,14.6,0.4372556438030128,vcD1/deg2/bw14.6/hpQ4
selfish,27456,27457,125,5,20.9,0.2281547978409189,vcD2/deg5/bw20.9/hpQ1
selfish,18248,18249,871,3,10.2,0.3008118292997498,vcD9/deg3/bw10.2/hpQ2
selfish,82003,82004,994,4,5.0,0.2627648343443758,vcD10/deg4/bw5.0/hpQ2
selfish,246342,246343,281,4,14.6,0.3733963553970497,vcD3/deg4/bw14.6/hpQ3
selfish,30023,30024,336,6,5.0,0.4574864654719545,vcD4/deg6/bw5.0/hpQ5
selfish,750,751,195,2,61.0,0.2182850515748211,vcD2/deg2/bw61.0/hpQ1
selfish,204821,204822,632,3,87.4,0.24260325729568,vcD7/deg3/bw87.4/hpQ1
selfish,136516,136517,344,2,29.9,0.4372556438030128,vcD4/deg2/bw29.9/hpQ4
selfish,74983,74984,351,4,125.0,0.4277086989642705,vcD4/deg4/bw125.0/hpQ4
selfish,62152,62153,742,4,7.1,0.366882515038515,vcD8/deg4/bw7.1/hpQ3
selfish,30171,30172,336,6,7.1,0.3156406422303758,vcD4/deg6/bw7.1/hpQ2
selfish,147054,147055,846,5,5.0,0.3277016708096898,vcD9/deg5/bw5.0/hpQ3
selfish,138112,138113,472,7,7.1,0.2238256630629619,vcD5/deg7/bw7.1/hpQ1
selfish,205536,205537,436,8,29.9,0.469568977189866,vcD5/deg8/bw29.9/hpQ5
selfish,140620,140621,821,5,42.7,0.2397567210258474,vcD9/deg5/bw42.7/hpQ1
selfish,133808,133809,851,6,87.4,0.2331676534838964,vcD9/deg6/bw87.4/hpQ1
selfish,157205,157206,920,3,10.2,0.4911132375299709,vcD10/deg3/bw10.2/hpQ5
selfish,190390,190391,187,2,14.6,0.3969614753991711,vcD2/deg2/bw14.6/hpQ4
selfish,237034,237035,523,3,5.0,0.444752781116749,vcD6/deg3/bw5.0/hpQ5
selfish,195649,195650,580,6,42.7,0.3349244931377773,vcD6/deg6/bw42.7/hpQ3
selfish,94139,94140,440,4,7.1,0.2501126952506121,vcD5/deg4/bw7.1/hpQ1
selfish,73278,73279,898,7,10.2,0.3642632456563252,vcD9/deg7/bw10.2/hpQ3
selfish,87696,87697,574,8,42.7,0.4855618445578609,vcD6/deg8/bw42.7/hpQ5
selfish,107171,107172,914,7,7.1,0.3156406422303758,vcD10/deg7/bw7.1/hpQ2
selfish,218168,218169,37,7,7.1,0.2070972729458678,vcD1/deg7/bw7.1/hpQ1
selfish,83719,83720,782,2,61.0,0.2461140406262255,vcD8/deg2/bw61.0/hpQ1
selfish,207871,207872,319,6,87.4,0.3156406422303758,vcD4/deg6/bw87.4/hpQ2
selfish,54628,54629,749,5,42.7,0.2901917465581629,vcD8/deg5/bw42.7/hpQ2
selfish,210691,210692,235,7,42.7,0.3544902343139808,vcD3/deg7/bw42.7/hpQ3
selfish,57578,57579,183,4,29.9,0.3642632456563252,vcD2/deg4/bw29.9/hpQ3
selfish,207415,207416,319,6,20.9,0.4208942434349683,vcD4/deg6/bw20.9/hpQ4
selfish,102270,102271,741,5,10.2,0.3239323376009491,vcD8/deg5/bw10.2/hpQ3
selfish,124708,124709,544,6,61.0,0.2331676534838964,vcD6/deg6/bw61.0/hpQ1
selfish,198079,198080,682,2,5.0,0.2816906079992455,vcD7/deg2/bw5.0/hpQ2
selfish,80234,80235,836,8,10.2,0.444752781116749,vcD9/deg8/bw10.2/hpQ5
selfish,161981,161982,915,3,125.0,0.3128186843462212,vcD10/deg3/bw125.0/hpQ2
selfish,79377,79378,528,8,14.6,0.3815618301396259,vcD6/deg8/bw14.6/hpQ4
selfish,229027,229028,24,3,5.0,0.4304538627565802,vcD1/deg3/bw5.0/hpQ4
selfish,249779,249780,649,5,61.0,0.2816906079992455,vcD7/deg5/bw61.0/hpQ2
selfish,148276,148277,501,2,10.2,0.2375482709814891,vcD5/deg2/bw10.2/hpQ1
selfish,96566,96567,613,3,29.9,0.3604525200861999,vcD7/deg3/bw29.9/hpQ3
selfish,21587,21588,213,6,29.9,0.4229568538429628,vcD2/deg6/bw29.9/hpQ4
selfish,176791,176792,231,5,61.0,0.3544902343139808,vcD3/deg5/bw61.0/hpQ3
selfish,155792,155793,985,8,61.0,0.2779592827386458,vcD10/deg8/bw61.0/hpQ2
selfish,223750,223751,294,3,61.0,0.2182850515748211,vcD3/deg3/bw61.0/hpQ1
selfish,25251,25252,133,3,10.2,0.3898718220747056,vcD2/deg3/bw10.2/hpQ4
selfish,202880,202881,833,2,87.4,0.2269416996374781,vcD9/deg2/bw87.4/hpQ1
selfish,117958,117959,267,3,125.0,0.2977847312437251,vcD3/deg3/bw125.0/hpQ2
selfish,45565,45566,892,5,29.9,0.4409284566649496,vcD9/deg5/bw29.9/hpQ5
selfish,70698,70699,975,5,42.7,0.3227365905845993,vcD10/deg5/bw42.7/hpQ3
selfish,193546,193547,178,4,29.9,0.4071129309119736,vcD2/deg4/bw29.9/hpQ4
selfish,133581,133582,851,6,29.9,0.3128186843462212,vcD9/deg6/bw29.9/hpQ2
selfish,114508,114509,693,6,29.9,0.2331676534838964,vcD7/deg6/bw29.9/hpQ1
selfish,186320,186321,94,5,14.6,0.2397567210258474,vcD1/deg5/bw14.6/hpQ1
selfish,96175,96176,613,3,7.1,0.3027820674966874,vcD7/deg3/bw7.1/hpQ2
selfish,106894,106895,869,3,87.4,0.3751229337419657,vcD9/deg3/bw87.4/hpQ3
selfish,4950,4951,599,8,125.0,0.2182850515748211,vcD6/deg8/bw125.0/hpQ1
selfish,75077,75078,755,6,5.0,0.3815618301396259,vcD8/deg6/bw5.0/hpQ4
selfish,171957,171958,254,3,125.0,0.3409275648695138,vcD3/deg3/bw125.0/hpQ3
selfish,11217,11218,642,5,10.2,0.2312345941585266,vcD7/deg5/bw10.2/hpQ1
selfish,40663,40664,50,3,42.7,0.4895135847322587,vcD1/deg3/bw42.7/hpQ5
selfish,144128,144129,723,2,7.1,0.2901917465581629,vcD8/deg2/bw7.1/hpQ2
selfish,12310,12311,621,7,14.6,0.3777435584279705,vcD7/deg7/bw14.6/hpQ3
selfish,6692,6693,645,7,42.7,0.2779592827386458,vcD7/deg7/bw42.7/hpQ2
selfish,52798,52799,404,8,61.0,0.3227365905845993,vcD4/deg8/bw61.0/hpQ3
selfish,138445,138446,472,7,20.9,0.4184444837622084,vcD5/deg7/bw20.9/hpQ4
selfish,103332,103333,429,4,14.6,0.2594311744995365,vcD5/deg4/bw14.6/hpQ1
selfish,165484,165485,713,5,20.9,0.4024582743628092,vcD8/deg5/bw20.9/hpQ4
selfish,246549,246550,281,4,29.9,0.3349244931377773,vcD3/deg4/bw29.9/hpQ3
selfish,5459,5460,29,8,20.9,0.2892063661005389,vcD1/deg8/bw20.9/hpQ2
selfish,13531,13532,582,3,29.9,0.4495856593533723,vcD6/deg3/bw29.9/hpQ5
selfish,134799,134800,923,7,61.0,0.4158727914731683,vcD10/deg7/bw61.0/hpQ4
selfish,40567,40568,50,3,29.9,0.3706046305857265,vcD1/deg3/bw29.9/hpQ3
selfish,84829,84830,948,6,87.4,0.2039812783100412,vcD10/deg6/bw87.4/hpQ1
selfish,236984,236985,861,5,125.0,0.4024582743628092,vcD9/deg5/bw125.0/hpQ4
selfish,57519,57520,183,4,29.9,0.2461140406262255,vcD2/deg4/bw29.9/hpQ1
selfish,215643,215644,332,6,42.7,0.3297294244236074,vcD4/deg6/bw42.7/hpQ3
selfish,228757,228758,271,4,61.0,0.3409275648695138,vcD3/deg4/bw61.0/hpQ3
selfish,95498,95499,155,7,20.9,0.3227365905845993,vcD2/deg7/bw20.9/hpQ3
selfish,76028,76029,381,6,5.0,0.2901917465581629,vcD4/deg6/bw5.0/hpQ2
selfish,233206,233207,379,5,10.2,0.4657787213448116,vcD4/deg5/bw10.2/hpQ5
selfish,211119,211120,664,5,7.1,0.2461140406262255,vcD7/deg5/bw7.1/hpQ1
selfish,140349,140350,821,5,14.6,0.3349244931377773,vcD9/deg5/bw14.6/hpQ3
selfish,211577,211578,664,5,29.9,0.3815618301396259,vcD7/deg5/bw29.9/hpQ4
selfish,37809,37810,552,7,87.4,0.4737946714611262,vcD6/deg7/bw87.4/hpQ5
selfish,246262,246263,281,4,10.2,0.4714045721788255,vcD3/deg4/bw10.2/hpQ5
selfish,72310,72311,250,8,14.6,0.3777435584279705,vcD3/deg8/bw14.6/hpQ3
selfish,152795,152796,909,5,61.0,0.4626922801013836,vcD10/deg5/bw61.0/hpQ5
selfish,194744,194745,491,6,61.0,0.2747520561924723,vcD5/deg6/bw61.0/hpQ2
selfish,15432,15433,855,7,20.9,0.2594311744995365,vcD9/deg7/bw20.9/hpQ1
selfish,97184,97185,530,8,7.1,0.4024582743628092,vcD6/deg8/bw7.1/hpQ4
selfish,195221,195222,580,6,10.2,0.24260325729568,vcD6/deg6/bw10.2/hpQ1
selfish,69096,69097,463,4,5.0,0.4855618445578609,vcD5/deg4/bw5.0/hpQ5
selfish,91950,91951,662,4,125.0,0.2182850515748211,vcD7/deg4/bw125.0/hpQ1
selfish,101207,101208,887,5,10.2,0.3927810904963459,vcD9/deg5/bw10.2/hpQ4
selfish,137547,137548,158,5,29.9,0.2114807290736435,vcD2/deg5/bw29.9/hpQ1
selfish,120537,120538,86,2,29.9,0.3509947337216052,vcD1/deg2/bw29.9/hpQ3
selfish,199737,199738,358,3,61.0,0.3509947337216052,vcD4/deg3/bw61.0/hpQ3
selfish,235794,235795,812,2,61.0,0.3751229337419657,vcD9/deg2/bw61.0/hpQ3
selfish,117677,117678,267,3,42.7,0.3815618301396259,vcD3/deg3/bw42.7/hpQ4
selfish,150953,150954,372,4,125.0,0.3585232711576509,vcD4/deg4/bw125.0/hpQ3
selfish,219154,219155,496,3,7.1,0.3277016708096898,vcD5/deg3/bw7.1/hpQ3
selfish,144916,144917,723,2,125.0,0.4372556438030128,vcD8/deg2/bw125.0/hpQ4
selfish,3093,3094,842,2,5.0,0.2857700497959219,vcD9/deg2/bw5.0/hpQ2
selfish,123575,123576,759,4,29.9,0.3027820674966874,vcD8/deg4/bw29.9/hpQ2
selfish,48675,48676,41,7,42.7,0.3027820674966874,vcD1/deg7/bw42.7/hpQ2
selfish,247447,247448,445,4,20.9,0.2114807290736435,vcD5/deg4/bw20.9/hpQ1
selfish,156957,156958,462,8,125.0,0.3409275648695138,vcD5/deg8/bw125.0/hpQ3
selfish,178546,178547,508,7,29.9,0.4071129309119736,vcD5/deg7/bw29.9/hpQ4
selfish,204740,204741,632,3,61.0,0.3883150820571905,vcD7/deg3/bw61.0/hpQ4
selfish,225209,225210,965,5,10.2,0.4737946714611262,vcD10/deg5/bw10.2/hpQ5
selfish,12354,12355,621,7,14.6,0.3277016708096898,vcD7/deg7/bw14.6/hpQ3
selfish,38131,38132,63,2,7.1,0.4495856593533723,vcD1/deg2/bw7.1/hpQ5
selfish,185500,185501,411,7,29.9,0.3857676334163057,vcD4/deg7/bw29.9/hpQ4
selfish,50523,50524,636,4,29.9,0.4574864654719545,vcD7/deg4/bw29.9/hpQ5
selfish,246544,246545,281,4,29.9,0.2747520561924723,vcD3/deg4/bw29.9/hpQ2
selfish,220808,220809,785,3,87.4,0.2331676534838964,vcD8/deg3/bw87.4/hpQ1
selfish,45891,45892,892,5,87.4,0.3544902343139808,vcD9/deg5/bw87.4/hpQ3
selfish,134369,134370,923,7,14.6,0.4344347691369841,vcD10/deg7/bw14.6/hpQ4
selfish,155483,155484,985,8,20.9,0.4277086989642705,vcD10/deg8/bw20.9/hpQ4
selfish,249466,249467,649,5,20.9,0.3604525200861999,vcD7/deg5/bw20.9/hpQ3
selfish,19029,19030,136,4,5.0,0.2039812783100412,vcD2/deg4/bw5.0/hpQ1
selfish,138782,138783,472,7,61.0,0.2028601193675408,vcD5/deg7/bw61.0/hpQ1
selfish,128524,128525,32,6,29.9,0.454095890072901,vcD1/deg6/bw29.9/hpQ5
selfish,244115,244116,414,4,7.1,0.4208942434349683,vcD5/deg4/bw7.1/hpQ4
selfish,184183,184184,571,6,7.1,0.4277086989642705,vcD6/deg6/bw7.1/hpQ4
selfish,64014,64015,587,3,5.0,0.28091147618982,vcD6/deg3/bw5.0/hpQ2
selfish,148338,148339,501,2,14.6,0.4790241755215713,vcD5/deg2/bw14.6/hpQ5
selfish,184825,184826,571,6,87.4,0.2702561230694959,vcD6/deg6/bw87.4/hpQ2
selfish,66803,66804,424,7,87.4,0.2627648343443758,vcD5/deg7/bw87.4/hpQ2
selfish,198745,198746,682,2,61.0,0.4184444837622084,vcD7/deg2/bw61.0/hpQ4
selfish,244371,244372,414,4,14.6,0.3156406422303758,vcD5/deg4/bw14.6/hpQ2
selfish,97097,97098,530,8,5.0,0.21729239263723,vcD6/deg8/bw5.0/hpQ1
selfish,236043,236044,861,5,5.0,0.3297294244236074,vcD9/deg5/bw5.0/hpQ3
selfish,24762,24763,957,2,61.0,0.4714045721788255,vcD10/deg2/bw61.0/hpQ5
selfish,105036,105037,423,3,5.0,0.469568977189866,vcD5/deg3/bw5.0/hpQ5
selfish,186586,186587,94,5,29.9,0.3108669576156866,vcD1/deg5/bw29.9/hpQ2
selfish,171146,171147,254,3,7.1,0.4071129309119736,vcD3/deg3/bw7.1/hpQ4
selfish,233728,233729,379,5,61.0,0.2901917465581629,vcD4/deg5/bw61.0/hpQ2
selfish,146050,146051,829,7,5.0,0.2182850515748211,vcD9/deg7/bw5.0/hpQ1
selfish,26100,26101,469,5,7.1,0.3857676334163057,vcD5/deg5/bw7.1/hpQ4
selfish,100555,100556,720,4,29.9,0.4768512858671266,vcD8/deg4/bw29.9/hpQ5
selfish,115664,115665,669,2,42.7,0.3439678088500045,vcD7/deg2/bw42.7/hpQ3
selfish,51555,51556,984,8,29.9,0.4768512858671266,vcD10/deg8/bw29.9/hpQ5
selfish,233536,233537,379,5,29.9,0.469568977189866,vcD4/deg5/bw29.9/hpQ5
selfish,248940,248941,306,6,125.0,0.3883150820571905,vcD3/deg6/bw125.0/hpQ4
selfish,109181,109182,170,3,7.1,0.3128186843462212,vcD2/deg3/bw7.1/hpQ2
selfish,137282,137283,158,5,10.2,0.2028601193675408,vcD2/deg5/bw10.2/hpQ1
selfish,20957,20958,865,7,125.0,0.3409275648695138,vcD9/deg7/bw125.0/hpQ3
selfish,90389,90390,144,5,14.6,0.3196298037016608,vcD2/deg5/bw14.6/hpQ2
selfish,167889,167890,75,4,87.4,0.3196298037016608,vcD1/deg4/bw87.4/hpQ2
selfish,59320,59321,203,3,14.6,0.2397567210258474,vcD2/deg3/bw14.6/hpQ1
selfish,54999,55000,749,5,125.0,0.4158727914731683,vcD8/deg5/bw125.0/hpQ4
selfish,18872,18873,871,3,87.4,0.2631399047202775,vcD9/deg3/bw87.4/hpQ2
selfish,159586,159587,624,3,29.9,0.3108669576156866,vcD7/deg3/bw29.9/hpQ2
selfish,71328,71329,353,7,14.6,0.2901917465581629,vcD4/deg7/bw14.6/hpQ2
selfish,34659,34660,816,3,42.7,0.2892063661005389,vcD9/deg3/bw42.7/hpQ2
selfish,120257,120258,86,2,10.2,0.3409275648695138,vcD1/deg2/bw10.2/hpQ3
selfish,216182,216183,825,5,7.1,0.2028601193675408,vcD9/deg5/bw7.1/hpQ1
selfish,16685,16686,208,7,42.7,0.4461023732799478,vcD2/deg7/bw42.7/hpQ5
selfish,112093,112094,297,4,5.0,0.2857700497959219,vcD3/deg4/bw5.0/hpQ2
selfish,218704,218705,37,7,61.0,0.4995762557070848,vcD1/deg7/bw61.0/hpQ5
selfish,179062,179063,46,2,5.0,0.4714045721788255,vcD1/deg2/bw5.0/hpQ5
selfish,211009,211010,664,5,5.0,0.4737946714611262,vcD7/deg5/bw5.0/hpQ5
selfish,99036,99037,111,7,5.0,0.469568977189866,vcD1/deg7/bw5.0/hpQ5
selfish,109314,109315,170,3,14.6,0.28091147618982,vcD2/deg3/bw14.6/hpQ2
selfish,160752,160753,685,4,61.0,0.366882515038515,vcD7/deg4/bw61.0/hpQ3
selfish,51425,51426,984,8,20.9,0.2702561230694959,vcD10/deg8/bw20.9/hpQ2
selfish,18925,18926,871,3,125.0,0.2702561230694959,vcD9/deg3/bw125.0/hpQ2
selfish,86223,86224,120,3,10.2,0.4574864654719545,vcD2/deg3/bw10.2/hpQ5
selfish,72225,72226,250,8,10.2,0.2702561230694959,vcD3/deg8/bw10.2/hpQ2
selfish,23737,23738,800,5,61.0,0.3509947337216052,vcD8/deg5/bw61.0/hpQ3
selfish,148965,148966,501,2,125.0,0.4409284566649496,vcD5/deg2/bw125.0/hpQ5
selfish,27867,27868,125,5,87.4,0.3706046305857265,vcD2/deg5/bw87.4/hpQ3
selfish,76395,76396,381,6,14.6,0.4626922801013836,vcD4/deg6/bw14.6/hpQ5
selfish,97762,97763,530,8,61.0,0.4714045721788255,vcD6/deg8/bw61.0/hpQ5
selfish,106090,106091,869,3,5.0,0.3969614753991711,vcD9/deg3/bw5.0/hpQ4
selfish,140367,140368,821,5,14.6,0.3706046305857265,vcD9/deg5/bw14.6/hpQ3
selfish,74111,74112,351,4,7.1,0.3985108847427614,vcD4/deg4/bw7.1/hpQ4
selfish,131532,131533,935,6,29.9,0.2594311744995365,vcD10/deg6/bw29.9/hpQ1
selfish,136240,136241,344,2,10.2,0.3883150820571905,vcD4/deg2/bw10.2/hpQ4
selfish,96995,96996,613,3,125.0,0.4626922801013836,vcD7/deg3/bw125.0/hpQ5
selfish,70890,70891,975,5,87.4,0.3969614753991711,vcD10/deg5/bw87.4/hpQ4
selfish,169371,169372,310,3,14.6,0.3156406422303758,vcD3/deg3/bw14.6/hpQ2
